prediction,acc_failed,acc_passed,bal_acc,f1,recall,tn,fp,fn,tp
rf_bal_acc_all1617 series_08 part1,0.719,0.698,0.708,0.676,0.719,23,9,13,30
rf_bal_acc_all1617 series_08 part2,0.788,0.857,0.823,0.8,0.788,26,7,6,36
rf_bal_acc_all1617 series_08 part3,0.719,0.714,0.717,0.687,0.719,23,9,12,30
rf_bal_acc_all1617 series_08 part4,0.531,0.881,0.706,0.63,0.531,17,15,5,37
rf_bal_acc_all1617 series_08 part5,0.469,0.81,0.639,0.545,0.469,15,17,8,34
rf_bal_acc_all1617 series_08 MEAN,0.645,0.792,0.718,0.668,0.645,20.8,11.4,8.8,33.4
rf_bal_acc_all1617 series_09 part1,0.758,0.857,0.807,0.781,0.758,25,8,6,36
rf_bal_acc_all1617 series_09 part2,0.5,0.837,0.669,0.582,0.5,16,16,7,36
rf_bal_acc_all1617 series_09 part3,0.594,0.929,0.761,0.704,0.594,19,13,3,39
rf_bal_acc_all1617 series_09 part4,0.812,0.738,0.775,0.754,0.812,26,6,11,31
rf_bal_acc_all1617 series_09 part5,0.438,0.857,0.647,0.538,0.438,14,18,6,36
rf_bal_acc_all1617 series_09 MEAN,0.62,0.844,0.732,0.672,0.62,20.0,12.2,6.6,35.6
rf_bal_acc_all1617 series_10 part1,0.594,0.791,0.692,0.633,0.594,19,13,9,34
rf_bal_acc_all1617 series_10 part2,0.576,0.881,0.728,0.667,0.576,19,14,5,37
rf_bal_acc_all1617 series_10 part3,0.625,0.833,0.729,0.678,0.625,20,12,7,35
rf_bal_acc_all1617 series_10 part4,0.625,0.857,0.741,0.69,0.625,20,12,6,36
rf_bal_acc_all1617 series_10 part5,0.688,0.714,0.701,0.667,0.688,22,10,12,30
rf_bal_acc_all1617 series_10 MEAN,0.621,0.815,0.718,0.667,0.621,20.0,12.2,7.8,34.4
rf_bal_acc_all1617 series_11 part1,0.818,0.762,0.79,0.771,0.818,27,6,10,32
rf_bal_acc_all1617 series_11 part2,0.562,0.837,0.7,0.632,0.562,18,14,7,36
rf_bal_acc_all1617 series_11 part3,0.719,0.833,0.776,0.742,0.719,23,9,7,35
rf_bal_acc_all1617 series_11 part4,0.656,0.833,0.745,0.7,0.656,21,11,7,35
rf_bal_acc_all1617 series_11 part5,0.625,0.881,0.753,0.702,0.625,20,12,5,37
rf_bal_acc_all1617 series_11 MEAN,0.676,0.829,0.753,0.709,0.676,21.8,10.4,7.2,35.0
rf_bal_acc_all1617 series_12 part1,0.606,0.857,0.732,0.678,0.606,20,13,6,36
rf_bal_acc_all1617 series_12 part2,0.656,0.837,0.747,0.7,0.656,21,11,7,36
rf_bal_acc_all1617 series_12 part3,0.625,0.786,0.705,0.656,0.625,20,12,9,33
rf_bal_acc_all1617 series_12 part4,0.656,0.857,0.757,0.712,0.656,21,11,6,36
rf_bal_acc_all1617 series_12 part5,0.844,0.881,0.862,0.844,0.844,27,5,5,37
rf_bal_acc_all1617 series_12 MEAN,0.677,0.844,0.761,0.718,0.677,21.8,10.4,6.6,35.6
rf_bal_acc_all1617 series_13 part1,0.719,0.837,0.778,0.742,0.719,23,9,7,36
rf_bal_acc_all1617 series_13 part2,0.545,0.762,0.654,0.59,0.545,18,15,10,32
rf_bal_acc_all1617 series_13 part3,0.656,0.857,0.757,0.712,0.656,21,11,6,36
rf_bal_acc_all1617 series_13 part4,0.688,0.857,0.772,0.733,0.688,22,10,6,36
rf_bal_acc_all1617 series_13 part5,0.531,0.881,0.706,0.63,0.531,17,15,5,37
rf_bal_acc_all1617 series_13 MEAN,0.628,0.839,0.733,0.681,0.628,20.2,12.0,6.8,35.4
